operacion;estado;sub;fecha;asesor
917000;INVESTIGACION;PRIMER BARRIDO;20211012;CEGROUP.BARRIDO1
3212388;INVESTIGACION;PRIMER BARRIDO;20210921;CEGROUP.BARRIDO1
603581;INVESTIGACION;PRIMER BARRIDO;20220210;CEGROUP.BARRIDO1
5014311;INVESTIGACION;PRIMER BARRIDO;20211008;CEGROUP.BARRIDO1
2334896;INVESTIGACION;PRIMER BARRIDO;20211102;CEGROUP.BARRIDO1
2579316;INVESTIGACION;PRIMER BARRIDO;20210814;CEGROUP.BARRIDO1
425817;INVESTIGACION;PRIMER BARRIDO;20220201;CEGROUP.BARRIDO1
3268549;INVESTIGACION;PRIMER BARRIDO;20210830;CEGROUP.BARRIDO1
2854791;INVESTIGACION;PRIMER BARRIDO;20210907;CEGROUP.BARRIDO1
2510441;INVESTIGACION;PRIMER BARRIDO;20210828;CEGROUP.BARRIDO1
5077184;RENUENTE;SIN INTENSION DE PAGO;20220120;CEGROUP.RENUENTES
1732209;INVESTIGACION;PRIMER BARRIDO;20211117;CEGROUP.BARRIDO1
2109391;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
576231;INVESTIGACION;SEGUNDO BARRIDO;20210603;CEGROUP.BARRIDO2
4065063;RENUENTE;MENSAJE EXTERNO;20220201;CEGROUP.RENUENTES
974849;INVESTIGACION;SEGUNDO BARRIDO;20210811;CEGROUP.BARRIDO2
906554;INVESTIGACION;PRIMER BARRIDO;20211125;CEGROUP.BARRIDO1
923191;INVESTIGACION;PRIMER BARRIDO;20211106;CEGROUP.BARRIDO1
1846165;INVESTIGACION;PRIMER BARRIDO;20210924;CEGROUP.BARRIDO1
3093755;RENUENTE;SIN INTENSION DE PAGO;20220127;CEGROUP.RENUENTES
1455039;INVESTIGACION;PRIMER BARRIDO;20220128;CEGROUP.BARRIDO1
465055;RENUENTE;SIN INTENSION DE PAGO;20220211;CEGROUP.RENUENTES
1760877;INVESTIGACION;SEGUNDO BARRIDO;20210819;CEGROUP.BARRIDO2
5114447;INVESTIGACION;SEGUNDO BARRIDO;20210831;CEGROUP.BARRIDO2
4784411;INVESTIGACION;SEGUNDO BARRIDO;20210702;CEGROUP.BARRIDO2
2021447;RENUENTE;NO CONTESTA;20220119;CEGROUP.FALLECIDO
1833769;INVESTIGACION;PRIMER BARRIDO;20211211;CEGROUP.BARRIDO1
2051275;INVESTIGACION;PRIMER BARRIDO;20220131;CEGROUP.BARRIDO1
1945961;RENUENTE;NO CONTESTA;20220204;CEGROUP.RENUENTES
3698179;INVESTIGACION;SEGUNDO BARRIDO;20210917;CEGROUP.BARRIDO2
3091807;RENUENTE;NO CONTESTA;20220207;CEGROUP.RENUENTES
3973696;INVESTIGACION;SEGUNDO BARRIDO;20210628;CEGROUP.BARRIDO2
4508823;RENUENTE;MENSAJE EXTERNO;20220203;CEGROUP.RENUENTES
3443661;RENUENTE;NO CONTESTA;20220120;CEGROUP.RENUENTES
2592259;INVESTIGACION;PRIMER BARRIDO;20210824;CEGROUP.BARRIDO1
4994272;INVESTIGACION;SEGUNDO BARRIDO;20210821;CEGROUP.BARRIDO2
2413335;INVESTIGACION;SEGUNDO BARRIDO;20210622;CEGROUP.BARRIDO2
2903878;INVESTIGACION;SEGUNDO BARRIDO;20210723;CEGROUP.BARRIDO2
2856338;INVESTIGACION;PRIMER BARRIDO;20211113;CEGROUP.BARRIDO1
2562547;RENUENTE;INTENSION DE PAGO;20220120;CEGROUP.RENUENTES
897173;INVESTIGACION;PRIMER BARRIDO;20210824;CEGROUP.BARRIDO1
1991990;INVESTIGACION;PRIMER BARRIDO;20210924;CEGROUP.BARRIDO1
1884540;INVESTIGACION;PRIMER BARRIDO;20220205;CEGROUP.BARRIDO1
1935247;RENUENTE;MENSAJE EXTERNO;20220202;MAYRA.RUIZ
917012;INVESTIGACION;PRIMER BARRIDO;20220120;CEGROUP.BARRIDO1
3664610;RENUENTE;SIN INTENSION DE PAGO;20220201;CEGROUP.RENUENTES
1628729;INVESTIGACION;PRIMER BARRIDO;20211106;CEGROUP.BARRIDO1
2249197;INVESTIGACION;SEGUNDO BARRIDO;20210712;CEGROUP.BARRIDO2
3925518;INVESTIGACION;SEGUNDO BARRIDO;20210812;CEGROUP.BARRIDO2
4888300;RENUENTE;MENSAJE EXTERNO;20220201;CEGROUP.RENUENTES
4975297;RENUENTE;MENSAJE EXTERNO;20220210;CEGROUP.RENUENTES
2176554;INVESTIGACION;PRIMER BARRIDO;20210817;CEGROUP.BARRIDO1
684399;RENUENTE;NO CONTESTA;20220210;CEGROUP.RENUENTES
1681951;INVESTIGACION;PRIMER BARRIDO;20211209;CEGROUP.BARRIDO1
3634533;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
3969951;INVESTIGACION;PRIMER BARRIDO;20211115;CEGROUP.BARRIDO1
3916501;RENUENTE;NO CONTESTA;20220208;CEGROUP.RENUENTES
1608481;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
2959907;INVESTIGACION;SEGUNDO BARRIDO;20210825;CEGROUP.BARRIDO2
2036164;INVESTIGACION;PRIMER BARRIDO;20210924;CEGROUP.BARRIDO1
2004842;INVESTIGACION;PRIMER BARRIDO;20211207;CEGROUP.BARRIDO1
4777192;INVESTIGACION;SEGUNDO BARRIDO;20210813;CEGROUP.BARRIDO2
979385;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20211124;SUPERGIROS1
3940813;RENUENTE;SIN INTENSION DE PAGO;20220208;CEGROUP.RENUENTES
1726319;INVESTIGACION;PRIMER BARRIDO;20210824;CEGROUP.BARRIDO1
5349712;RENUENTE;NO CONTESTA;20220208;CEGROUP.RENUENTES
1764536;INVESTIGACION;PRIMER BARRIDO;20210924;CEGROUP.BARRIDO1
2443259;INVESTIGACION;PRIMER BARRIDO;20210909;CEGROUP.BARRIDO1
2177083;RENUENTE;NO CONTESTA;20220210;CEGROUP.RENUENTES
2528483;INVESTIGACION;SEGUNDO BARRIDO;20210918;CEGROUP.BARRIDO2
3989908;INVESTIGACION;SEGUNDO BARRIDO;20210910;CEGROUP.BARRIDO2
1836661;INVESTIGACION;PRIMER BARRIDO;20220114;CEGROUP.BARRIDO1
3561836;INVESTIGACION;PRIMER BARRIDO;20210830;CEGROUP.BARRIDO1
4978762;INVESTIGACION;PRIMER BARRIDO;20210927;CEGROUP.BARRIDO1
4929006;INVESTIGACION;PRIMER BARRIDO;20211008;CEGROUP.BARRIDO1
4949661;INVESTIGACION;SEGUNDO BARRIDO;20210629;CEGROUP.BARRIDO2
3480210;INVESTIGACION;SEGUNDO BARRIDO;20210903;CEGROUP.BARRIDO2
5226651;RENUENTE;NO CONTESTA;20220128;CEGROUP.RENUENTES
4346802;INVESTIGACION;PRIMER BARRIDO;20211206;CEGROUP.BARRIDO1
4455573;INVESTIGACION;PRIMER BARRIDO;20210927;CEGROUP.BARRIDO1
3384055;INVESTIGACION;SEGUNDO BARRIDO;20210812;CEGROUP.BARRIDO2
4529337;INVESTIGACION;PRIMER BARRIDO;20210915;CEGROUP.BARRIDO1
214535;INVESTIGACION;PRIMER BARRIDO;20210826;CEGROUP.BARRIDO1
214797;INVESTIGACION;PRIMER BARRIDO;20220202;CEGROUP.BARRIDO1
3452952;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
3140873;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
2811675;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
892174;INVESTIGACION;PRIMER BARRIDO;20210824;CEGROUP.BARRIDO1
1918375;INVESTIGACION;PRIMER BARRIDO;20211011;CEGROUP.BARRIDO1
1017137;INVESTIGACION;PRIMER BARRIDO;20210906;CEGROUP.BARRIDO1
1011243;INVESTIGACION;SEGUNDO BARRIDO;20210918;CEGROUP.BARRIDO2
1001256;INVESTIGACION;PRIMER BARRIDO;20211130;CEGROUP.BARRIDO1
879897;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
906097;INVESTIGACION;PRIMER BARRIDO;20211125;CEGROUP.BARRIDO1
911600;INVESTIGACION;PRIMER BARRIDO;20220113;CEGROUP.BARRIDO1
2687798;INVESTIGACION;SEGUNDO BARRIDO;20210728;CEGROUP.BARRIDO2
464502;INVESTIGACION;SEGUNDO BARRIDO;20210923;CEGROUP.BARRIDO2
1359040;RENUENTE;NO CONTESTA;20220129;CEGROUP.RENUENTES
3257721;INVESTIGACION;PRIMER BARRIDO;20210817;CEGROUP.BARRIDO1
1799793;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
2898809;INVESTIGACION;SEGUNDO BARRIDO;20210903;CEGROUP.BARRIDO2
2723861;INVESTIGACION;SEGUNDO BARRIDO;20210812;CEGROUP.BARRIDO2
3217721;INVESTIGACION;PRIMER BARRIDO;20220202;CEGROUP.BARRIDO1
730613;INVESTIGACION;PRIMER BARRIDO;20210811;CEGROUP.BARRIDO1
2177483;INVESTIGACION;PRIMER BARRIDO;20211117;CEGROUP.BARRIDO1
2517077;INVESTIGACION;PRIMER BARRIDO;20211008;CEGROUP.BARRIDO1
2736419;INVESTIGACION;PRIMER BARRIDO;20220124;CEGROUP.BARRIDO1
2536060;INVESTIGACION;SEGUNDO BARRIDO;20210923;CEGROUP.BARRIDO2
1876699;INVESTIGACION;SEGUNDO BARRIDO;20210719;CEGROUP.BARRIDO2
1140555;RENUENTE;NO CONTESTA;20220207;CEGROUP.RENUENTES
1407676;INVESTIGACION;PRIMER BARRIDO;20210901;CEGROUP.BARRIDO1
756326;INVESTIGACION;SEGUNDO BARRIDO;20210730;CEGROUP.BARRIDO2
755177;INVESTIGACION;PRIMER BARRIDO;20211211;CEGROUP.BARRIDO1
1090967;INVESTIGACION;SEGUNDO BARRIDO;20210812;CEGROUP.BARRIDO2
1014780;RENUENTE;INTENSION DE PAGO;20220207;CEGROUP.RENUENTES
1039509;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
532509;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
1072074;INVESTIGACION;PRIMER BARRIDO;20211012;CEGROUP.BARRIDO1
1100896;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
583449;INVESTIGACION;SEGUNDO BARRIDO;20210826;CEGROUP.BARRIDO2
122780;INVESTIGACION;PRIMER BARRIDO;20210817;CEGROUP.BARRIDO1
593110;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
596851;INVESTIGACION;SEGUNDO BARRIDO;20211004;CEGROUP.BARRIDO2
1061808;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20210722;SUPERGIROS1
190645;INVESTIGACION;PRIMER BARRIDO;20211016;CEGROUP.BARRIDO1
3629869;RENUENTE;NO CONTESTA;20220125;CEGROUP.RENUENTES
2207347;INVESTIGACION;PRIMER BARRIDO;20211126;CEGROUP.BARRIDO1
4548926;INVESTIGACION;PRIMER BARRIDO;20220205;CEGROUP.BARRIDO1
158497;INVESTIGACION;PRIMER BARRIDO;20220114;CEGROUP.BARRIDO1
1627973;INVESTIGACION;PRIMER BARRIDO;20220210;CEGROUP.BARRIDO1
917273;INVESTIGACION;PRIMER BARRIDO;20210813;CEGROUP.BARRIDO1
2520688;INVESTIGACION;SEGUNDO BARRIDO;20210811;CEGROUP.BARRIDO2
2468707;INVESTIGACION;PRIMER BARRIDO;20210915;CEGROUP.BARRIDO1
4790759;RENUENTE;SIN INTENSION DE PAGO;20220210;CEGROUP.RENUENTES
3631959;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
3345313;INVESTIGACION;PRIMER BARRIDO;20211211;CEGROUP.BARRIDO1
3267092;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20210618;SUPERGIROS1
4043730;INVESTIGACION;PRIMER BARRIDO;20211012;CEGROUP.BARRIDO1
433361;INVESTIGACION;PRIMER BARRIDO;20211201;CEGROUP.BARRIDO1
917192;INVESTIGACION;PRIMER BARRIDO;20210817;CEGROUP.BARRIDO1
1603182;RENUENTE;SIN INTENSION DE PAGO;20220121;CEGROUP.RENUENTES
985870;INVESTIGACION;PRIMER BARRIDO;20210921;CEGROUP.BARRIDO1
1602622;INVESTIGACION;PRIMER BARRIDO;20211105;CEGROUP.BARRIDO1
1723506;INVESTIGACION;PRIMER BARRIDO;20220120;CEGROUP.BARRIDO1
984330;INVESTIGACION;SEGUNDO BARRIDO;20210629;CEGROUP.BARRIDO2
5168227;RENUENTE;NO CONTESTA;20220211;CEGROUP.RENUENTES
975087;INVESTIGACION;PRIMER BARRIDO;20211013;CEGROUP.BARRIDO1
987281;RENUENTE;INTENSION DE PAGO;20220208;CEGROUP.RENUENTES
5253313;INVESTIGACION;SEGUNDO BARRIDO;20210821;CEGROUP.BARRIDO2
4901201;INVESTIGACION;PRIMER BARRIDO;20211123;CEGROUP.BARRIDO1
1469073;INVESTIGACION;PRIMER BARRIDO;20220131;CEGROUP.BARRIDO1
3275319;INVESTIGACION;PRIMER BARRIDO;20220122;CEGROUP.BARRIDO1
2866716;RENUENTE;NO CONTESTA;20220120;CEGROUP.RENUENTES
2848476;INVESTIGACION;SEGUNDO BARRIDO;20210811;CEGROUP.BARRIDO2
148896;RENUENTE;NO CONTESTA;20220211;CEGROUP.RENUENTES
4401851;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
991674;INVESTIGACION;PRIMER BARRIDO;20210909;CEGROUP.BARRIDO1
841390;INVESTIGACION;PRIMER BARRIDO;20211211;CEGROUP.BARRIDO1
2396921;INVESTIGACION;SEGUNDO BARRIDO;20210524;CEGROUP.BARRIDO2
998502;INVESTIGACION;SEGUNDO BARRIDO;20210811;CEGROUP.BARRIDO2
159730;INVESTIGACION;PRIMER BARRIDO;20220114;CEGROUP.BARRIDO1
119025;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
3991721;INVESTIGACION;SEGUNDO BARRIDO;20211008;CEGROUP.BARRIDO2
1804657;INVESTIGACION;PRIMER BARRIDO;20210915;CEGROUP.BARRIDO1
4658193;INVESTIGACION;PRIMER BARRIDO;20210824;CEGROUP.BARRIDO1
1925765;INVESTIGACION;PRIMER BARRIDO;20210831;CEGROUP.BARRIDO1
3342486;INVESTIGACION;PRIMER BARRIDO;20211012;CEGROUP.BARRIDO1
4781172;INVESTIGACION;PRIMER BARRIDO;20211011;CEGROUP.BARRIDO1
3488529;INVESTIGACION;PRIMER BARRIDO;20211004;CEGROUP.BARRIDO1
985856;INVESTIGACION;PRIMER BARRIDO;20211012;CEGROUP.BARRIDO1
1000632;INVESTIGACION;PRIMER BARRIDO;20211124;CEGROUP.BARRIDO1
1750774;INVESTIGACION;PRIMER BARRIDO;20211118;CEGROUP.BARRIDO1
1632803;INVESTIGACION;SEGUNDO BARRIDO;20210812;CEGROUP.BARRIDO2
910516;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
1871417;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20210818;SUPERGIROS1
2442791;INVESTIGACION;SEGUNDO BARRIDO;20210824;CEGROUP.BARRIDO2
2517124;INVESTIGACION;PRIMER BARRIDO;20210901;CEGROUP.BARRIDO1
2264169;INVESTIGACION;PRIMER BARRIDO;20211211;CEGROUP.BARRIDO1
2284146;INVESTIGACION;PRIMER BARRIDO;20220124;CEGROUP.BARRIDO1
2607848;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20220208;CEGROUP.BARRIDO2
5251900;INVESTIGACION;PRIMER BARRIDO;20220117;CEGROUP.BARRIDO1
5178037;RENUENTE;MENSAJE EXTERNO;20220210;CEGROUP.RENUENTES
2014685;INVESTIGACION;SEGUNDO BARRIDO;20210630;CEGROUP.BARRIDO2
1609159;INVESTIGACION;PRIMER BARRIDO;20210901;CEGROUP.BARRIDO1
3730403;INVESTIGACION;PRIMER BARRIDO;20211214;CEGROUP.BARRIDO1
4926616;RENUENTE;NO CONTESTA;20220126;CEGROUP.RENUENTES
4927669;INVESTIGACION;SEGUNDO BARRIDO;20210812;CEGROUP.BARRIDO2
673286;RENUENTE;INTENSION DE PAGO;20220211;CEGROUP.RENUENTES
3265869;RENUENTE;MENSAJE EXTERNO;20220207;CEGROUP.RENUENTES
3987308;INVESTIGACION;PRIMER BARRIDO;20210901;CEGROUP.BARRIDO1
2224268;INVESTIGACION;PRIMER BARRIDO;20211008;CEGROUP.BARRIDO1
3015512;RENUENTE;MENSAJE EXTERNO;20220125;GRUPO.INVESTIGACION
1422774;INVESTIGACION;PRIMER BARRIDO;20211124;CEGROUP.BARRIDO1
991226;INVESTIGACION;SEGUNDO BARRIDO;20211012;CEGROUP.BARRIDO2
1637347;INVESTIGACION;SEGUNDO BARRIDO;20211008;CEGROUP.BARRIDO2
3252687;INVESTIGACION;SEGUNDO BARRIDO;20210811;CEGROUP.BARRIDO2
1631304;INVESTIGACION;PRIMER BARRIDO;20211208;CEGROUP.BARRIDO1
4710721;INVESTIGACION;SEGUNDO BARRIDO;20210812;CEGROUP.BARRIDO2
2523383;RENUENTE;NO CONTESTA;20220207;CEGROUP.RENUENTES
978777;INVESTIGACION;SEGUNDO BARRIDO;20210928;CEGROUP.BARRIDO2
5119381;INVESTIGACION;PRIMER BARRIDO;20210910;CEGROUP.BARRIDO1
4127864;RENUENTE;NO CONTESTA;20220128;CEGROUP.RENUENTES
1831504;INVESTIGACION;SEGUNDO BARRIDO;20210719;CEGROUP.BARRIDO2
4385279;INVESTIGACION;SEGUNDO BARRIDO;20210812;CEGROUP.BARRIDO2
2620624;INVESTIGACION;SEGUNDO BARRIDO;20210812;CEGROUP.BARRIDO2
992369;INVESTIGACION;PRIMER BARRIDO;20211012;CEGROUP.BARRIDO1
1012510;RENUENTE;INTENSION DE PAGO;20220211;CEGROUP.RENUENTES
392821;INVESTIGACION;PRIMER BARRIDO;20211007;CEGROUP.BARRIDO1
3514823;INVESTIGACION;PRIMER BARRIDO;20211203;CEGROUP.BARRIDO1
1120721;INVESTIGACION;PRIMER BARRIDO;20211124;CEGROUP.BARRIDO1
678578;INVESTIGACION;PRIMER BARRIDO;20211125;CEGROUP.BARRIDO1
419861;INVESTIGACION;PRIMER BARRIDO;20211124;CEGROUP.BARRIDO1
430167;INVESTIGACION;SEGUNDO BARRIDO;20210811;CEGROUP.BARRIDO2
140591;INVESTIGACION;SEGUNDO BARRIDO;20210726;CEGROUP.BARRIDO2
139805;INVESTIGACION;SEGUNDO BARRIDO;20210821;CEGROUP.BARRIDO2
1846719;INVESTIGACION;PRIMER BARRIDO;20220114;CEGROUP.BARRIDO1
4879582;RENUENTE;SIN INTENSION DE PAGO;20220201;CEGROUP.RENUENTES
1006051;INVESTIGACION;PRIMER BARRIDO;20211012;CEGROUP.BARRIDO1
4362844;RENUENTE;NO CONTESTA;20220128;CEGROUP.RENUENTES
5128832;INVESTIGACION;PRIMER BARRIDO;20220118;CEGROUP.BARRIDO1
5130358;INVESTIGACION;PRIMER BARRIDO;20211016;CEGROUP.BARRIDO1
3750680;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
4121124;INVESTIGACION;PRIMER BARRIDO;20211001;CEGROUP.BARRIDO1
1038871;INVESTIGACION;PRIMER BARRIDO;20210915;CEGROUP.BARRIDO1
3145815;INVESTIGACION;SEGUNDO BARRIDO;20211008;CEGROUP.BARRIDO2
3016295;INVESTIGACION;SEGUNDO BARRIDO;20210811;CEGROUP.BARRIDO2
1434029;INVESTIGACION;SEGUNDO BARRIDO;20210726;CEGROUP.BARRIDO2
453660;INVESTIGACION;PRIMER BARRIDO;20211115;CEGROUP.BARRIDO1
421959;INVESTIGACION;PRIMER BARRIDO;20211124;CEGROUP.BARRIDO1
577634;INVESTIGACION;SEGUNDO BARRIDO;20210603;CEGROUP.BARRIDO2
2658926;INVESTIGACION;PRIMER BARRIDO;20211122;CEGROUP.BARRIDO1
2174917;INVESTIGACION;PRIMER BARRIDO;20210909;CEGROUP.BARRIDO1
1490653;INVESTIGACION;PRIMER BARRIDO;20220205;CEGROUP.BARRIDO1
1668483;INVESTIGACION;SEGUNDO BARRIDO;20210626;CEGROUP.BARRIDO2
3463829;INVESTIGACION;PRIMER BARRIDO;20211123;CEGROUP.BARRIDO1
1090709;INVESTIGACION;PRIMER BARRIDO;20211115;CEGROUP.BARRIDO1
3653287;INVESTIGACION;PRIMER BARRIDO;20220126;CEGROUP.BARRIDO1
974772;INVESTIGACION;PRIMER BARRIDO;20211202;CEGROUP.BARRIDO1
979879;RENUENTE;NO CONTESTA;20220207;CEGROUP.RENUENTES
986697;INVESTIGACION;PRIMER BARRIDO;20210824;CEGROUP.BARRIDO1
1011695;INVESTIGACION;SEGUNDO BARRIDO;20210707;CEGROUP.BARRIDO2
1041947;INVESTIGACION;PRIMER BARRIDO;20210921;CEGROUP.BARRIDO1
5121213;INVESTIGACION;SEGUNDO BARRIDO;20210825;CEGROUP.BARRIDO2
979390;RENUENTE;MENSAJE EXTERNO;20220126;GRUPO.INVESTIGACION
4150498;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
2694693;RENUENTE;NO CONTESTA;20220119;CEGROUP.RENUENTES
3354804;INVESTIGACION;SEGUNDO BARRIDO;20210812;CEGROUP.BARRIDO2
2744433;RENUENTE;NO CONTESTA;20220208;CEGROUP.RENUENTES
886098;INVESTIGACION;PRIMER BARRIDO;20210812;CEGROUP.BARRIDO1
4967626;INVESTIGACION;SEGUNDO BARRIDO;20210831;CEGROUP.BARRIDO2
4304214;RENUENTE;NO CONTESTA;20220128;CEGROUP.RENUENTES
475761;RENUENTE;SIN INTENSION DE PAGO;20220210;CEGROUP.RENUENTES
976687;INVESTIGACION;PRIMER BARRIDO;20220131;CEGROUP.BARRIDO1
3003713;INVESTIGACION;PRIMER BARRIDO;20210901;CEGROUP.BARRIDO1
1361278;INVESTIGACION;PRIMER BARRIDO;20210817;CEGROUP.BARRIDO1
809586;INVESTIGACION;PRIMER BARRIDO;20210921;CEGROUP.BARRIDO1
810985;INVESTIGACION;PRIMER BARRIDO;20220126;CEGROUP.BARRIDO1
799116;RENUENTE;NO CONTESTA;20220207;CEGROUP.RENUENTES
1001673;INVESTIGACION;PRIMER BARRIDO;20211201;CEGROUP.BARRIDO1
153837;INVESTIGACION;SEGUNDO BARRIDO;20210624;CEGROUP.BARRIDO2
111516;INVESTIGACION;SEGUNDO BARRIDO;20210603;CEGROUP.BARRIDO2
137437;INVESTIGACION;PRIMER BARRIDO;20210824;CEGROUP.BARRIDO1
134460;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
592056;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
597626;RENUENTE;NO CONTESTA;20220211;CEGROUP.RENUENTES
462280;INVESTIGACION;PRIMER BARRIDO;20210907;CEGROUP.BARRIDO1
581297;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
581485;INVESTIGACION;SEGUNDO BARRIDO;20210826;CEGROUP.BARRIDO2
3606316;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
1071835;INVESTIGACION;PRIMER BARRIDO;20210817;CEGROUP.BARRIDO1
887627;INVESTIGACION;PRIMER BARRIDO;20210812;CEGROUP.BARRIDO1
992181;INVESTIGACION;PRIMER BARRIDO;20210921;CEGROUP.BARRIDO1
4084162;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
5219241;INVESTIGACION;PRIMER BARRIDO;20220117;CEGROUP.BARRIDO1
2839882;INVESTIGACION;SEGUNDO BARRIDO;20210811;CEGROUP.BARRIDO2
2334365;INVESTIGACION;PRIMER BARRIDO;20220205;CEGROUP.BARRIDO1
2592231;INVESTIGACION;SEGUNDO BARRIDO;20210812;CEGROUP.BARRIDO2
3776454;INVESTIGACION;SEGUNDO BARRIDO;20210717;CEGROUP.BARRIDO2
4163343;INVESTIGACION;PRIMER BARRIDO;20211020;CEGROUP.BARRIDO1
3058483;INVESTIGACION;PRIMER BARRIDO;20210824;CEGROUP.BARRIDO1
4721876;INVESTIGACION;SEGUNDO BARRIDO;20211004;CEGROUP.BARRIDO2
3871004;INVESTIGACION;PRIMER BARRIDO;20211108;CEGROUP.BARRIDO1
2658535;RENUENTE;MENSAJE EXTERNO;20220124;CEGROUP.RENUENTES
4331143;INVESTIGACION;SEGUNDO BARRIDO;20210712;CEGROUP.BARRIDO2
3501390;INVESTIGACION;SEGUNDO BARRIDO;20210812;CEGROUP.BARRIDO2
4794490;RENUENTE;NO CONTESTA;20220126;CEGROUP.RENUENTES
5012994;RENUENTE;SIN INTENSION DE PAGO;20220208;CEGROUP.RENUENTES
3028951;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
3484354;ACUERDO;CUOTAS FIJAS;20220105;FARIDE.VERA
992391;INVESTIGACION;PRIMER BARRIDO;20211012;CEGROUP.BARRIDO1
2001227;INVESTIGACION;PRIMER BARRIDO;20211104;CEGROUP.BARRIDO1
4136760;INVESTIGACION;PRIMER BARRIDO;20210814;CEGROUP.BARRIDO1
4564091;INVESTIGACION;SEGUNDO BARRIDO;20210624;CEGROUP.BARRIDO2
4503223;RENUENTE;MENSAJE EXTERNO;20220209;CEGROUP.RENUENTES
1002628;INVESTIGACION;PRIMER BARRIDO;20220119;CEGROUP.BARRIDO1
2479747;RENUENTE;SIN INTENSION DE PAGO;20220129;CEGROUP.RENUENTES
1411710;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20210722;SUPERGIROS1
1877518;INVESTIGACION;PRIMER BARRIDO;20210814;CEGROUP.BARRIDO1
2610054;INVESTIGACION;PRIMER BARRIDO;20211012;CEGROUP.BARRIDO1
102501;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20210618;SUPERGIROS1
204172;RENUENTE;INTENSION DE PAGO;20220207;CEGROUP.RENUENTES
159673;INVESTIGACION;PRIMER BARRIDO;20220114;CEGROUP.BARRIDO1
1000603;RENUENTE;NO CONTESTA;20220210;CEGROUP.RENUENTES
2130347;RENUENTE;NO CONTESTA;20220120;CEGROUP.RENUENTES
3554183;INVESTIGACION;PRIMER BARRIDO;20211011;CEGROUP.BARRIDO1
1748257;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
1699863;RENUENTE;SIN INTENSION DE PAGO;20220121;CEGROUP.RENUENTES
573729;INVESTIGACION;SEGUNDO BARRIDO;20210603;CEGROUP.BARRIDO2
4652943;INVESTIGACION;PRIMER BARRIDO;20210811;CEGROUP.BARRIDO1
2977006;INVESTIGACION;SEGUNDO BARRIDO;20210712;CEGROUP.BARRIDO2
1934642;INVESTIGACION;PRIMER BARRIDO;20210902;CEGROUP.BARRIDO1
1880447;INVESTIGACION;PRIMER BARRIDO;20210824;CEGROUP.BARRIDO1
2591521;RENUENTE;SIN INTENSION DE PAGO;20220125;CEGROUP.RENUENTES
3908925;INVESTIGACION;PRIMER BARRIDO;20211007;CEGROUP.BARRIDO1
1017211;RENUENTE;MENSAJE EXTERNO;20220211;CEGROUP.RENUENTES
4351898;INVESTIGACION;PRIMER BARRIDO;20210911;CEGROUP.BARRIDO1
2534678;INVESTIGACION;PRIMER BARRIDO;20211012;CEGROUP.BARRIDO1
991543;INVESTIGACION;PRIMER BARRIDO;20210817;CEGROUP.BARRIDO1
2178665;ACUERDO;CUOTAS PARCIALES;20220203;RUBI.CARDENAS
3034683;RENUENTE;NO CONTESTA;20220119;CEGROUP.RENUENTES
